District,Taluk,Market,Commodity,Month,Arrival,Unit,Month_Num
Davanagere,Davanagere,DAVANAGERE,Green Peas,Sep,392,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Greengram,Sep,170,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Groundnut,Sep,1628,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Gurellu,Sep,330,Quintal,9
Davanagere,Davanagere,DAVANAGERE,He Baffalo,Sep,52,Numbers,9
Davanagere,Davanagere,DAVANAGERE,Horse Gram,Sep,30,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Jowar,Sep,235,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Knool Khol,Sep,193,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Ladies Finger,Sep,230,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Maize,Sep,6401,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Mousambi,Sep,60,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Mustard,Sep,4,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Onion,Sep,6401,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Ox,Sep,355,Numbers,9
Davanagere,Davanagere,DAVANAGERE,Paddy,Sep,6401,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Potato,Sep,381,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Raddish,Sep,400,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Ragi,Sep,283,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Rice,Sep,4785,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Ridgeguard,Sep,257,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Seemebadanekai,Sep,180,Quintal,9
Davanagere,Davanagere,DAVANAGERE,She Baffalo,Sep,508,Numbers,9
Davanagere,Davanagere,DAVANAGERE,Suvarnagadde,Sep,1273,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Tomato,Sep,1390,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Wheat,Sep,908,Quintal,9
Davanagere,Davanagere,DAVANAGERE,Alasande Gram,Oct,78,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Apple,Oct,100,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Arecanut,Oct,616,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Banana Green,Oct,104,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Beans,Oct,274,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Beetroot,Oct,394,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Bengal Gramdal,Oct,771,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Bengalgram,Oct,20,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Bitter Gourd,Oct,165,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Black Gramdal,Oct,777,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Bottle Gourd,Oct,164,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Brinjal,Oct,344,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Bull,Oct,37,Numbers,10
Davanagere,Davanagere,DAVANAGERE,Bunch Beans,Oct,137,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Cabbage,Oct,675,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Capsicum,Oct,59,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Carrot,Oct,130,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Cauliflower,Oct,229,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Coconut,Oct,6401,Numbers,10
Davanagere,Davanagere,DAVANAGERE,Cotton,Oct,4424,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Cow,Oct,137,Numbers,10
Davanagere,Davanagere,DAVANAGERE,Cucumbar,Oct,229,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Drum Stick,Oct,109,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Green Chilly,Oct,1050,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Green Peas,Oct,40,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Greengram,Oct,61,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Groundnut,Oct,6401,Quintal,10
Davanagere,Davanagere,DAVANAGERE,He Baffalo,Oct,54,Numbers,10
Davanagere,Davanagere,DAVANAGERE,Horse Gram,Oct,20,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Jowar,Oct,215,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Knool Khol,Oct,85,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Ladies Finger,Oct,127,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Maize,Oct,6401,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Mousambi,Oct,200,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Mustard,Oct,42,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Onion,Oct,6401,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Orange,Oct,100,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Ox,Oct,165,Numbers,10
Davanagere,Davanagere,DAVANAGERE,Paddy,Oct,6401,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Potato,Oct,333,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Raddish,Oct,458,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Ragi,Oct,810,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Rice,Oct,3783,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Ridgeguard,Oct,135,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Seemebadanekai,Oct,143,Quintal,10
Davanagere,Davanagere,DAVANAGERE,She Baffalo,Oct,410,Numbers,10
Davanagere,Davanagere,DAVANAGERE,Sunflower,Oct,14,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Suvarnagadde,Oct,122,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Sweet Pumpkin,Oct,50,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Tamarind Seed,Oct,270,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Tomato,Oct,1750,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Wheat,Oct,398,Quintal,10
Davanagere,Davanagere,DAVANAGERE,Alasande Gram,Nov,362,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Apple,Nov,100,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Arecanut,Nov,642,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Banana Green,Nov,149,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Beans,Nov,220,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Beetroot,Nov,178,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Bengal Gramdal,Nov,527,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Bengalgram,Nov,102,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Bitter Gourd,Nov,124,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Black Gramdal,Nov,884,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Bottle Gourd,Nov,177,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Brinjal,Nov,234,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Bull,Nov,10,Numbers,11
Davanagere,Davanagere,DAVANAGERE,Bunch Beans,Nov,134,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Cabbage,Nov,500,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Calf,Nov,48,Numbers,11
Davanagere,Davanagere,DAVANAGERE,Capsicum,Nov,108,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Carrot,Nov,156,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Cauliflower,Nov,158,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Coconut,Nov,6401,Numbers,11
Davanagere,Davanagere,DAVANAGERE,Coriander Seed,Nov,200,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Cotton,Nov,4512,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Cow,Nov,246,Numbers,11
Davanagere,Davanagere,DAVANAGERE,Cucumbar,Nov,192,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Drum Stick,Nov,62,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Green Avare (W),Nov,18,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Green Chilly,Nov,1230,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Green Gramdal,Nov,121,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Green Peas,Nov,50,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Greengram,Nov,60,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Groundnut,Nov,3710,Quintal,11
Davanagere,Davanagere,DAVANAGERE,He Baffalo,Nov,137,Numbers,11
Davanagere,Davanagere,DAVANAGERE,Horse Gram,Nov,155,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Jowar,Nov,226,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Knool Khol,Nov,103,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Ladies Finger,Nov,104,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Maize,Nov,6401,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Mousambi,Nov,350,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Navane,Nov,100,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Onion,Nov,6401,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Orange,Nov,30,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Ox,Nov,419,Numbers,11
Davanagere,Davanagere,DAVANAGERE,Paddy,Nov,6401,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Potato,Nov,404,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Raddish,Nov,285,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Ragi,Nov,1120,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Rice,Nov,1946,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Ridgeguard,Nov,135,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Sajje,Nov,30,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Seemebadanekai,Nov,118,Quintal,11
Davanagere,Davanagere,DAVANAGERE,She Baffalo,Nov,610,Numbers,11
Davanagere,Davanagere,DAVANAGERE,Sunflower,Nov,182,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Suvarnagadde,Nov,90,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Sweet Pumpkin,Nov,134,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Tamarind Fruit,Nov,45,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Tamarind Seed,Nov,175,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Thogarikai,Nov,27,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Tomato,Nov,1730,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Tur Dal,Nov,58,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Water Melon,Nov,200,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Wheat,Nov,392,Quintal,11
Davanagere,Davanagere,DAVANAGERE,Alasande Gram,Dec,228,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Apple,Dec,100,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Arecanut,Dec,1252,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Banana Green,Dec,95,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Beans,Dec,158,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Beetroot,Dec,127,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Bengal Gramdal,Dec,433,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Bengalgram,Dec,48,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Bitter Gourd,Dec,87,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Black Gramdal,Dec,654,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Bottle Gourd,Dec,122,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Brinjal,Dec,254,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Bull,Dec,24,Numbers,12
Davanagere,Davanagere,DAVANAGERE,Bunch Beans,Dec,75,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Cabbage,Dec,320,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Capsicum,Dec,78,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Carrot,Dec,115,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Cauliflower,Dec,108,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Coconut,Dec,6401,Numbers,12
Davanagere,Davanagere,DAVANAGERE,Coriander Seed,Dec,185,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Cotton,Dec,4896,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Cow,Dec,161,Numbers,12
Davanagere,Davanagere,DAVANAGERE,Cucumbar,Dec,147,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Drum Stick,Dec,15,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Green Avare (W),Dec,102,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Green Chilly,Dec,1210,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Green Gramdal,Dec,27,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Green Peas,Dec,70,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Greengram,Dec,81,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Groundnut,Dec,201,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Gurellu,Dec,284,Quintal,12
Davanagere,Davanagere,DAVANAGERE,He Baffalo,Dec,69,Numbers,12
Davanagere,Davanagere,DAVANAGERE,Jowar,Dec,326,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Knool Khol,Dec,82,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Ladies Finger,Dec,76,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Maize,Dec,6401,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Mataki,Dec,10,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Onion,Dec,6401,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Orange,Dec,100,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Ox,Dec,317,Numbers,12
Davanagere,Davanagere,DAVANAGERE,Paddy,Dec,6401,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Potato,Dec,218,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Raddish,Dec,633,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Ragi,Dec,1718,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Rice,Dec,1305,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Ridgeguard,Dec,101,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Seemebadanekai,Dec,125,Quintal,12
Davanagere,Davanagere,DAVANAGERE,She Baffalo,Dec,359,Numbers,12
Davanagere,Davanagere,DAVANAGERE,Sunflower,Dec,1229,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Suvarnagadde,Dec,48,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Tamarind Seed,Dec,211,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Thogarikai,Dec,53,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Tomato,Dec,1570,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Tur Dal,Dec,25,Quintal,12
Davanagere,Davanagere,DAVANAGERE,Wheat,Dec,695,Quintal,12
Davanagere,Harihar,HARIHARA,Coconut,Jan,6401,Numbers,1
Davanagere,Harihar,HARIHARA,Maize,Jan,6401,Quintal,1
Davanagere,Harihar,HARIHARA,Paddy,Jan,6401,Quintal,1
Davanagere,Harihar,HARIHARA,Maize,Feb,6401,Quintal,2
Davanagere,Harihar,HARIHARA,Paddy,Feb,6401,Quintal,2
Davanagere,Harihar,HARIHARA,Maize,Mar,6401,Quintal,3
Davanagere,Harihar,HARIHARA,Paddy,Mar,6251,Quintal,3
Davanagere,Harihar,HARIHARA,Coconut,Apr,6401,Numbers,4
Davanagere,Harihar,HARIHARA,Maize,Apr,6401,Quintal,4
Davanagere,Harihar,HARIHARA,Paddy,Apr,5579,Quintal,4
Davanagere,Harihar,HARIHARA,Coconut,May,6401,Numbers,5
Davanagere,Harihar,HARIHARA,Maize,May,6401,Quintal,5
Davanagere,Harihar,HARIHARA,Paddy,May,6401,Quintal,5
Davanagere,Harihar,HARIHARA,Coconut,Jun,6401,Numbers,6
Davanagere,Harihar,HARIHARA,Maize,Jun,2799,Quintal,6
Davanagere,Harihar,HARIHARA,Paddy,Jun,6401,Quintal,6
Davanagere,Harihar,HARIHARA,Coconut,Jul,6401,Numbers,7
Davanagere,Harihar,HARIHARA,Maize,Jul,5021,Quintal,7
Davanagere,Harihar,HARIHARA,Paddy,Jul,6401,Quintal,7
Davanagere,Harihar,HARIHARA,Coconut,Aug,6401,Numbers,8
Davanagere,Harihar,HARIHARA,Maize,Aug,6401,Quintal,8
Davanagere,Harihar,HARIHARA,Paddy,Aug,6401,Quintal,8
Davanagere,Harihar,HARIHARA,Coconut,Sep,6401,Numbers,9
Davanagere,Harihar,HARIHARA,Maize,Sep,4969,Quintal,9
Davanagere,Harihar,HARIHARA,Paddy,Sep,6401,Quintal,9
Davanagere,Harihar,HARIHARA,Coconut,Oct,6401,Numbers,10
Davanagere,Harihar,HARIHARA,Maize,Oct,680,Quintal,10
Davanagere,Harihar,HARIHARA,Paddy,Oct,4100,Quintal,10
Davanagere,Harihar,HARIHARA,Coconut,Nov,6401,Numbers,11
Davanagere,Harihar,HARIHARA,Maize,Nov,6401,Quintal,11
Davanagere,Harihar,HARIHARA,Paddy,Nov,6401,Quintal,11
Davanagere,Harihar,HARIHARA,Coconut,Dec,6401,Numbers,12
Davanagere,Harihar,HARIHARA,Maize,Dec,6401,Quintal,12
Davanagere,Harihar,HARIHARA,Paddy,Dec,6401,Quintal,12
Davanagere,Harpanahalli,HARAPANAHALLI,Cotton,Jan,100,Quintal,1
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Jan,2267,Quintal,1
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Jan,6401,Quintal,1
Davanagere,Harpanahalli,HARAPANAHALLI,Navane,Jan,432,Quintal,1
Davanagere,Harpanahalli,HARAPANAHALLI,Paddy,Jan,225,Quintal,1
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Jan,430,Quintal,1
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,Jan,1064,Quintal,1
Davanagere,Harpanahalli,HARAPANAHALLI,Tur,Jan,40,Quintal,1
Davanagere,Harpanahalli,HARAPANAHALLI,Cotton,Feb,50,Quintal,2
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Feb,3401,Quintal,2
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Feb,6401,Quintal,2
Davanagere,Harpanahalli,HARAPANAHALLI,Navane,Feb,100,Quintal,2
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Feb,1573,Quintal,2
Davanagere,Harpanahalli,HARAPANAHALLI,Rice,Feb,16,Quintal,2
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,Feb,169,Quintal,2
Davanagere,Harpanahalli,HARAPANAHALLI,Tur,Feb,160,Quintal,2
Davanagere,Harpanahalli,HARAPANAHALLI,Alasande Gram,Mar,320,Quintal,3
Davanagere,Harpanahalli,HARAPANAHALLI,Cowpea,Mar,260,Quintal,3
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Mar,2252,Quintal,3
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Mar,6401,Quintal,3
Davanagere,Harpanahalli,HARAPANAHALLI,Navane,Mar,535,Quintal,3
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Mar,3125,Quintal,3
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,Mar,438,Quintal,3
Davanagere,Harpanahalli,HARAPANAHALLI,Alasande Gram,Apr,460,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Chilly Red,Apr,45,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Groundnut,Apr,40,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Apr,1582,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Apr,6401,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Navane,Apr,449,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Paddy,Apr,800,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Apr,1250,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,Apr,174,Quintal,4
Davanagere,Harpanahalli,HARAPANAHALLI,Cowpea,May,360,Quintal,5
Davanagere,Harpanahalli,HARAPANAHALLI,Groundnut,May,162,Quintal,5
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,May,6401,Quintal,5
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,May,6401,Quintal,5
Davanagere,Harpanahalli,HARAPANAHALLI,Paddy,May,1455,Quintal,5
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,May,1198,Quintal,5
Davanagere,Harpanahalli,HARAPANAHALLI,Rice,May,25,Quintal,5
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,May,166,Quintal,5
Davanagere,Harpanahalli,HARAPANAHALLI,Cowpea,Jun,233,Quintal,6
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Jun,3308,Quintal,6
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Jun,6401,Quintal,6
Davanagere,Harpanahalli,HARAPANAHALLI,Paddy,Jun,205,Quintal,6
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Jun,568,Quintal,6
Davanagere,Harpanahalli,HARAPANAHALLI,Alasande Gram,Jul,254,Quintal,7
Davanagere,Harpanahalli,HARAPANAHALLI,Cowpea,Jul,200,Quintal,7
Davanagere,Harpanahalli,HARAPANAHALLI,Greengram,Jul,100,Quintal,7
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Jul,1286,Quintal,7
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Jul,6401,Quintal,7
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Jul,1501,Quintal,7
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,Jul,95,Quintal,7
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Aug,2521,Quintal,8
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Aug,6401,Quintal,8
Davanagere,Harpanahalli,HARAPANAHALLI,Navane,Aug,125,Quintal,8
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Aug,1256,Quintal,8
Davanagere,Harpanahalli,HARAPANAHALLI,Alasande Gram,Sep,780,Quintal,9
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Sep,5409,Quintal,9
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Sep,6401,Quintal,9
Davanagere,Harpanahalli,HARAPANAHALLI,Navane,Sep,160,Quintal,9
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Sep,2165,Quintal,9
Davanagere,Harpanahalli,HARAPANAHALLI,Alasande Gram,Oct,410,Quintal,10
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Oct,1305,Quintal,10
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Oct,5305,Quintal,10
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Oct,1827,Quintal,10
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,Oct,627,Quintal,10
Davanagere,Harpanahalli,HARAPANAHALLI,Alasande Gram,Nov,65,Quintal,11
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Nov,847,Quintal,11
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Nov,6401,Quintal,11
Davanagere,Harpanahalli,HARAPANAHALLI,Navane,Nov,35,Quintal,11
Davanagere,Harpanahalli,HARAPANAHALLI,Paddy,Nov,515,Quintal,11
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Nov,708,Quintal,11
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,Nov,2066,Quintal,11
Davanagere,Harpanahalli,HARAPANAHALLI,Jowar,Dec,1136,Quintal,12
Davanagere,Harpanahalli,HARAPANAHALLI,Maize,Dec,6401,Quintal,12
Davanagere,Harpanahalli,HARAPANAHALLI,Paddy,Dec,745,Quintal,12
Davanagere,Harpanahalli,HARAPANAHALLI,Ragi,Dec,473,Quintal,12
Davanagere,Harpanahalli,HARAPANAHALLI,Sajje,Dec,797,Quintal,12
Davanagere,Honnali,HONNALI,Coconut,Jan,6401,Numbers,1
Davanagere,Honnali,HONNALI,Cotton,Jan,280,Quintal,1
Davanagere,Honnali,HONNALI,Green Chilly,Jan,355,Quintal,1
Davanagere,Honnali,HONNALI,Maize,Jan,6401,Quintal,1
Davanagere,Honnali,HONNALI,Onion,Jan,930,Quintal,1
Davanagere,Honnali,HONNALI,Paddy,Jan,6401,Quintal,1
Davanagere,Honnali,HONNALI,Tomato,Jan,3350,Quintal,1
Davanagere,Honnali,HONNALI,Coconut,Feb,6401,Numbers,2
Davanagere,Honnali,HONNALI,Green Chilly,Feb,730,Quintal,2
Davanagere,Honnali,HONNALI,Green Ginger,Feb,190,Quintal,2
Davanagere,Honnali,HONNALI,Maize,Feb,6401,Quintal,2
Davanagere,Honnali,HONNALI,Onion,Feb,380,Quintal,2
Davanagere,Honnali,HONNALI,Paddy,Feb,6401,Quintal,2
Davanagere,Honnali,HONNALI,Tomato,Feb,2820,Quintal,2
Davanagere,Honnali,HONNALI,Cabbage,Mar,495,Quintal,3
Davanagere,Honnali,HONNALI,Green Chilly,Mar,240,Quintal,3
Davanagere,Honnali,HONNALI,Green Ginger,Mar,200,Quintal,3
Davanagere,Honnali,HONNALI,Jowar,Mar,75,Quintal,3
Davanagere,Honnali,HONNALI,Maize,Mar,6401,Quintal,3
Davanagere,Honnali,HONNALI,Onion,Mar,1705,Quintal,3
Davanagere,Honnali,HONNALI,Paddy,Mar,6401,Quintal,3
Davanagere,Honnali,HONNALI,Sunflower,Mar,156,Quintal,3
Davanagere,Honnali,HONNALI,Tomato,Mar,2560,Quintal,3
Davanagere,Honnali,HONNALI,Cabbage,Apr,159,Quintal,4
Davanagere,Honnali,HONNALI,Cauliflower,Apr,205,Quintal,4
Davanagere,Honnali,HONNALI,Coconut,Apr,6401,Numbers,4
Davanagere,Honnali,HONNALI,Green Ginger,Apr,260,Quintal,4
Davanagere,Honnali,HONNALI,Maize,Apr,6401,Quintal,4
Davanagere,Honnali,HONNALI,Onion,Apr,320,Quintal,4
Davanagere,Honnali,HONNALI,Paddy,Apr,6401,Quintal,4
Davanagere,Honnali,HONNALI,Ragi,Apr,73,Quintal,4
Davanagere,Honnali,HONNALI,Sunflower,Apr,2375,Quintal,4
Davanagere,Honnali,HONNALI,Tomato,Apr,1145,Quintal,4
Davanagere,Honnali,HONNALI,Cabbage,May,582,Quintal,5
Davanagere,Honnali,HONNALI,Cauliflower,May,275,Quintal,5
Davanagere,Honnali,HONNALI,Coconut,May,6401,Numbers,5
Davanagere,Honnali,HONNALI,Jowar,May,120,Quintal,5
Davanagere,Honnali,HONNALI,Maize,May,6401,Quintal,5
Davanagere,Honnali,HONNALI,Onion,May,190,Quintal,5
Davanagere,Honnali,HONNALI,Paddy,May,6401,Quintal,5
Davanagere,Honnali,HONNALI,Sunflower,May,1580,Quintal,5
Davanagere,Honnali,HONNALI,Tender Coconut,May,4000,Thousands,5
Davanagere,Honnali,HONNALI,Tomato,May,365,Quintal,5
